symbol,ensembl_id
E3BP,ENSG00000110435
E4,ENSG00000130939
E46L,ENSG00000130638
E47,ENSG00000071564
E48,ENSG00000167656
E4BP4,ENSG00000165030
E4F,ENSG00000167967
E4F1,ENSG00000167967
E4TF1-47,ENSG00000104064
E4TF1-60,ENSG00000154727
E4TF1A,ENSG00000154727
E5-1,ENSG00000143801
E6-AP,ENSG00000114062
E6BP,ENSG00000117906
E6TP1,ENSG00000197555
EA2,ENSG00000141837
EA6,ENSG00000079215
EAA4,ENSG00000164418
EAAC1,ENSG00000106688
EAAT1,ENSG00000079215
EAAT2,ENSG00000110436
EAAT3,ENSG00000106688
EAAT4,ENSG00000105143
EAAT5,ENSG00000162383
EAB1,ENSG00000064655
EAD,ENSG00000206561
EAF1,ENSG00000144597
EAF2,ENSG00000145088
EAF3,ENSG00000185787
EAF4,ENSG00000071243
EAF6,ENSG00000163875
EAF7,ENSG00000101189
EAG,ENSG00000143473
EAG1,ENSG00000143473
EAG2,ENSG00000140015
EAOH,ENSG00000137074
EAP,ENSG00000116251
EAP1,ENSG00000164611
EAP2,ENSG00000120699
EAP20,ENSG00000131475
EAP30,ENSG00000159210
EAP4,ENSG00000223496
EAP45,ENSG00000136100
EAPI,ENSG00000069206
EAPP,ENSG00000129518
EAR-1,ENSG00000126368
EAR-1R,ENSG00000174738
EAR-2,ENSG00000160113
EAR-3,ENSG00000175745
EAR-7.1/EAR-7.2,ENSG00000126351
EAR2,ENSG00000160113
EARS,ENSG00000136628
EARS2,ENSG00000103356
EAT2,ENSG00000198574
EB-1,ENSG00000185046
EB1,ENSG00000115944
EB11,ENSG00000105464
EB2,ENSG00000166974
EB3,ENSG00000084764
EB9,ENSG00000147654
EBAF,ENSG00000143768
EBAG9,ENSG00000147654
EBBP,ENSG00000221926
EBD1,ENSG00000114270
EBDCT,ENSG00000114270
EBF,ENSG00000164330
EBF1,ENSG00000164330
EBF2,ENSG00000221818
EBF3,ENSG00000108001
EBF4,ENSG00000088881
EBFAZ,ENSG00000102935
EBI,ENSG00000101849
EBI1,ENSG00000126353
EBI2,ENSG00000169508
EBI3,ENSG00000105246
EBI6,ENSG00000056558
EBLN1,ENSG00000223601
EBLN2,ENSG00000255423
EBN,ENSG00000101204
EBN1,ENSG00000101204
EBN2,ENSG00000184156
EBNA1BP2,ENSG00000117395
EBP,ENSG00000147155
EBP-37,ENSG00000160339
EBP1,ENSG00000170515
EBP2,ENSG00000117395
EBPL,ENSG00000123179
EBR1,ENSG00000114270
EBR2,ENSG00000058085
EBR2A,ENSG00000058085
EBRP,ENSG00000123179
EBS1,ENSG00000178209
EBS2,ENSG00000186081
EBS3,ENSG00000186847
EBS4,ENSG00000186847
EBVS,ENSG00000183918
EC-PTP,ENSG00000153233
EC-SOD,ENSG00000109610
EC2,ENSG00000125878
EC45,ENSG00000174748
ECAC1,ENSG00000127412
ECAC2,ENSG00000165125
ECAT1,ENSG00000203908
ECAT11,ENSG00000240563
ECAT8,ENSG00000173809
ECD,ENSG00000122882
ECE,ENSG00000117298
ECE1,ENSG00000117298
ECE2,ENSG00000145194
ECE3,ENSG00000197993
ECEL1,ENSG00000171551
ECG2,ENSG00000145879
ECGF,ENSG00000113578
ECGF-BETA,ENSG00000113578
ECGF1,ENSG00000025708
ECGFA,ENSG00000113578
ECGFB,ENSG00000113578
ECGP,ENSG00000076650
ECH1,ENSG00000104823
ECHD,ENSG00000113790
ECHDC1,ENSG00000093144
ECHDC2,ENSG00000121310
ECHDC3,ENSG00000134463
ECHS1,ENSG00000127884
ECI1,ENSG00000167969
ECI2,ENSG00000198721
ECK,ENSG00000142627
ECKLG,ENSG00000169242
ECL,ENSG00000137077
ECM,ENSG00000138722
ECM-III,ENSG00000026508
ECM1,ENSG00000143369
ECM2,ENSG00000106823
ECM29,ENSG00000136813
ECM39,ENSG00000182858
ECNOS,ENSG00000164867
ECOP,ENSG00000154978
ECP,ENSG00000169397
ECP51,ENSG00000183207
ECP54,ENSG00000175792
ECPAS,ENSG00000136813
ECPN,ENSG00000054277
ECRAR,ENSG00000164611
ECRG1,ENSG00000187054
ECRG2,ENSG00000145879
ECRG4,ENSG00000119147
ECS-1,ENSG00000132589
ECS1,ENSG00000132589
ECSCR,ENSG00000249751
ECSIT,ENSG00000130159
ECSM2,ENSG00000249751
ECSM3,ENSG00000125810
ECSM4,ENSG00000154133
ECT1,ENSG00000066468
ECT2,ENSG00000114346
ECT2L,ENSG00000203734
ECTACC,ENSG00000138162
ED1,ENSG00000158813
ED1-A1,ENSG00000158813
ED1-A2,ENSG00000158813
ED1R,ENSG00000135960
ED2,ENSG00000121742
ED3,ENSG00000135960
ED4,ENSG00000110400
ED5,ENSG00000135960
EDA,ENSG00000158813
EDA-A1,ENSG00000158813
EDA-A2,ENSG00000158813
EDA-A2R,ENSG00000131080
EDA1,ENSG00000158813
EDA1R,ENSG00000135960
EDA2,ENSG00000158813
EDA2R,ENSG00000131080
EDA3,ENSG00000135960
EDAA2R,ENSG00000131080
EDAF-1,ENSG00000169139
EDAG,ENSG00000136929
EDAR,ENSG00000135960
EDARADD,ENSG00000186197
EDB,ENSG00000118640
EDC1,ENSG00000106927
EDC3,ENSG00000179151
EDC4,ENSG00000038358
EDD,ENSG00000104517
EDD1,ENSG00000104517
EDDM1,ENSG00000119655
EDDM12,ENSG00000169393
EDDM13,ENSG00000267710
EDDM2A,ENSG00000178287
EDDM2B,ENSG00000164871
EDDM3A,ENSG00000181562
EDDM3B,ENSG00000181552
EDDM4,ENSG00000101443
EDDM5,ENSG00000169442
EDDM6,ENSG00000173698
EDDM9,ENSG00000203730
EDDR1,ENSG00000204580
EDEM,ENSG00000134109
EDEM1,ENSG00000134109
EDEM2,ENSG00000088298
EDEM3,ENSG00000116406
EDEN-BP,ENSG00000149187
EDF,ENSG00000113525
EDF-1,ENSG00000107223
EDF1,ENSG00000107223
EDG-1,ENSG00000170989
EDG-2,ENSG00000106245
EDG-3,ENSG00000213694
EDG-4,ENSG00000064547
EDG-7,ENSG00000171517
EDG-8,ENSG00000180739
EDG1,ENSG00000170989
EDG2,ENSG00000106245
EDG3,ENSG00000213694
EDG4,ENSG00000064547
EDG5,ENSG00000267534
EDG6,ENSG00000125910
EDG7,ENSG00000171517
EDG8,ENSG00000180739
EDH,ENSG00000121742
EDH17B2,ENSG00000108786
EDIL1,ENSG00000140545
EDIL3,ENSG00000164176
EDJ,ENSG00000090520
EDL,ENSG00000101670
EDM1,ENSG00000105664
EDM2,ENSG00000049089
EDM3,ENSG00000092758
EDM4,ENSG00000145217
EDM5,ENSG00000132031
EDN,ENSG00000169385
EDN1,ENSG00000078401
EDN2,ENSG00000127129
EDN3,ENSG00000124205
EDNRA,ENSG00000151617
EDNRB,ENSG00000136160
EDNRBL,ENSG00000170775
EDP1,ENSG00000109079
EDPF-1,ENSG00000169139
EDPF1,ENSG00000169139
EDR1,ENSG00000111752
EDR2,ENSG00000134686
EDR3,ENSG00000173889
EDRF,ENSG00000169877
EDRF1,ENSG00000107938
EDS4A,ENSG00000168542
EDTB,ENSG00000177943
EE1A1,ENSG00000156508
EEA1,ENSG00000102189
EEC3,ENSG00000073282
EED,ENSG00000074266
EEF-2,ENSG00000167658
EEF-2K,ENSG00000103319
EEF1A,ENSG00000156508
EEF1A1,ENSG00000156508
EEF1A2,ENSG00000101210
EEF1A2BP1,ENSG00000163395
EEF1AKMT1,ENSG00000150456
EEF1AKMT2,ENSG00000203791
EEF1AKMT3,ENSG00000123427
EEF1AKMT4,ENSG00000284753
EEF1AKMT4-ECE2,ENSG00000284917
EEF1AKNMT,ENSG00000010165
EEF1AL,ENSG00000101210
EEF1B2,ENSG00000114942
EEF1D,ENSG00000104529
EEF1E1,ENSG00000124802
EEF1E1-BLOC1S5,ENSG00000265818
EEF1G,ENSG00000254772
EEF2,ENSG00000167658
EEF2K,ENSG00000103319
EEF2KMT,ENSG00000118894
EEFSEC,ENSG00000132394
EEG1,ENSG00000110888
EEK,ENSG00000070886
EEN,ENSG00000141985
EEN-B1,ENSG00000107295
EEN-B2,ENSG00000140600
EEPD1,ENSG00000122547
EEYORE,ENSG00000221944
EF-1A,ENSG00000112339
EF-1D,ENSG00000104529
EF-C,ENSG00000132005
EF-G2MT,ENSG00000164347
EF-TS,ENSG00000123297
EF-TSMT,ENSG00000123297
EF-TUMT,ENSG00000178952
EF1A,ENSG00000156508
EF1A1,ENSG00000156508
EF1ABP,ENSG00000114626
EF1ALPHA1,ENSG00000156508
EF1G,ENSG00000254772
EF2,ENSG00000167658
EF7,ENSG00000198643
EFA6,ENSG00000059915
EFA6A,ENSG00000059915
EFA6B,ENSG00000125637
EFA6C,ENSG00000146005
EFA6D,ENSG00000156011
EFA6R,ENSG00000156011
EFCAB1,ENSG00000034239
EFCAB10,ENSG00000185055
EFCAB11,ENSG00000140025
EFCAB12,ENSG00000172771
EFCAB13,ENSG00000178852
EFCAB14,ENSG00000159658
EFCAB2,ENSG00000203666
EFCAB3,ENSG00000172421
EFCAB4A,ENSG00000177685
EFCAB4B,ENSG00000130038
EFCAB5,ENSG00000176927
EFCAB6,ENSG00000186976
EFCAB7,ENSG00000203965
EFCAB8,ENSG00000215529
EFCAB9,ENSG00000214360
EFCBP1,ENSG00000123119
EFCBP2,ENSG00000103154
EFCBP3,ENSG00000125967
EFCC1,ENSG00000114654
EFE,ENSG00000102125
EFE2,ENSG00000102125
EFEMP1,ENSG00000115380
EFEMP2,ENSG00000172638
EFERIN,ENSG00000090565
EFG2,ENSG00000164347
EFGM,ENSG00000168827
EFHA1,ENSG00000165487
EFHA2,ENSG00000155970
EFHA3,ENSG00000107745
EFHB,ENSG00000163576
EFHC1,ENSG00000096093
EFHC2,ENSG00000183690
EFHD1,ENSG00000115468
EFHD2,ENSG00000142634
EFL1,ENSG00000140598
EFM3,ENSG00000118894
EFM4,ENSG00000203791
EFMR,ENSG00000165194
EFNA1,ENSG00000169242
EFNA2,ENSG00000099617
EFNA3,ENSG00000143590
EFNA4,ENSG00000243364
EFNA4-EFNA3,ENSG00000251246
EFNA5,ENSG00000184349
EFNB1,ENSG00000090776
EFNB2,ENSG00000125266
EFNB3,ENSG00000108947
EFO1,ENSG00000141446
EFO2,ENSG00000171320
EFP,ENSG00000121060
EFP1,ENSG00000153066
EFR3A,ENSG00000132294
EFR3B,ENSG00000084710
EFS,ENSG00000100842
EFS1,ENSG00000100842
EFS2,ENSG00000100842
EFSEC,ENSG00000132394
EFTR-2,ENSG00000197905
EFTU,ENSG00000178952
EFTUD1,ENSG00000140598
EFTUD2,ENSG00000108883
EG,ENSG00000114631
EG-VEGF,ENSG00000143125
EG1,ENSG00000118579
EG5,ENSG00000138160
EGF,ENSG00000138798
EGF1,ENSG00000168827
EGFL1,ENSG00000008300
EGFL10,ENSG00000188107
EGFL11,ENSG00000188107
EGFL2,ENSG00000143126
EGFL3,ENSG00000162591
EGFL4,ENSG00000105429
EGFL5,ENSG00000106780
EGFL6,ENSG00000198759
EGFL6L,ENSG00000168743
EGFL7,ENSG00000172889
EGFL8,ENSG00000241404
EGFL9,ENSG00000171462
EGFLAM,ENSG00000164318
EGFR,ENSG00000146648
EGFR-RS,ENSG00000007384
EGLN1,ENSG00000135766
EGLN2,ENSG00000269858
EGLN3,ENSG00000129521
EGLN4,ENSG00000178467
EGP-1,ENSG00000184292
EGP-2,ENSG00000119888
EGP34,ENSG00000119888
EGP40,ENSG00000119888
EGR1,ENSG00000120738
EGR2,ENSG00000122877
EGR3,ENSG00000179388
EGR4,ENSG00000135625
EGRA,ENSG00000155090
EGVEGF,ENSG00000143125
EH4,ENSG00000172031
EHAND,ENSG00000113196
EHB21,ENSG00000072134
EHB3,ENSG00000168438
EHBP1,ENSG00000115504
EHBP1L1,ENSG00000173442
EHD1,ENSG00000110047
EHD2,ENSG00000024422
EHD3,ENSG00000013016
EHD4,ENSG00000103966
EHF,ENSG00000135373
EHHADH,ENSG00000113790
EHK1,ENSG00000145242
EHK1-L,ENSG00000143590
EHM2,ENSG00000095203
EHMT1,ENSG00000181090
EHMT1-IT1,ENSG00000181090
EHMT2,ENSG00000204371
EHOC-1,ENSG00000160218
EHOC-17,ENSG00000241945
EHZF,ENSG00000198795
EI,ENSG00000021355
EI24,ENSG00000149547
EID-1,ENSG00000255302
EID-2,ENSG00000176396
EID-3,ENSG00000176401
EID1,ENSG00000255302
EID2,ENSG00000176396
EID2B,ENSG00000176401
EID3,ENSG00000255150
EIEE1,ENSG00000004848
EIEE2,ENSG00000008086
EIEE3,ENSG00000177542
EIEE9,ENSG00000165194
EIF-1,ENSG00000173812
EIF-1A,ENSG00000173674
EIF-2-GAMMA2,ENSG00000180574
EIF-2A,ENSG00000134001
EIF-2ALPHA,ENSG00000134001
EIF-2B,ENSG00000145191
EIF-2BALPHA,ENSG00000111361
EIF-2BBETA,ENSG00000119718
EIF-4A,ENSG00000161960
EIF-4C,ENSG00000173674
EIF-5A,ENSG00000132507
EIF1,ENSG00000173812
EIF1A,ENSG00000173674
EIF1AD,ENSG00000175376
EIF1AX,ENSG00000173674
EIF1AY,ENSG00000198692
EIF1B,ENSG00000114784
EIF2,ENSG00000130741
EIF2A,ENSG00000134001
EIF2AK1,ENSG00000086232
EIF2AK2,ENSG00000055332
EIF2AK3,ENSG00000172071
EIF2AK4,ENSG00000128829
EIF2B,ENSG00000115211
EIF2B1,ENSG00000111361
EIF2B2,ENSG00000119718
EIF2B3,ENSG00000070785
EIF2B4,ENSG00000115211
EIF2B5,ENSG00000145191
EIF2BA,ENSG00000111361
EIF2BALPHA,ENSG00000111361
EIF2BBETA,ENSG00000119718
EIF2BDELTA,ENSG00000115211
EIF2BEPSILON,ENSG00000145191
EIF2BETA,ENSG00000125977
EIF2BGAMMA,ENSG00000070785
EIF2C1,ENSG00000092847
EIF2C2,ENSG00000123908
EIF2C3,ENSG00000126070
EIF2C4,ENSG00000134698
EIF2D,ENSG00000143486
EIF2G,ENSG00000130741
EIF2GA,ENSG00000180574
EIF2GAMMA,ENSG00000130741
EIF2S1,ENSG00000134001
EIF2S2,ENSG00000125977
EIF2S3,ENSG00000130741
EIF2S3B,ENSG00000180574
EIF3,ENSG00000107581
EIF3-ALPHA,ENSG00000104131
EIF3-BETA,ENSG00000084623
EIF3-DELTA,ENSG00000130811
EIF3-EPSILON,ENSG00000175390
EIF3-GAMMA,ENSG00000147677
EIF3-P110,ENSG00000184110
EIF3-P170,ENSG00000107581
EIF3-P35,ENSG00000104131
EIF3-P36,ENSG00000084623
EIF3-P40,ENSG00000147677
EIF3-P44,ENSG00000130811
EIF3-P47,ENSG00000175390
EIF3-P48,ENSG00000104408
EIF3-P66,ENSG00000100353
EIF3-THETA,ENSG00000107581
EIF3-ZETA,ENSG00000100353
EIF3A,ENSG00000107581
EIF3B,ENSG00000106263
EIF3C,ENSG00000184110
EIF3CL,ENSG00000205609
EIF3D,ENSG00000100353
EIF3E,ENSG00000104408
EIF3EIP,ENSG00000100129
EIF3F,ENSG00000175390
EIF3G,ENSG00000130811
EIF3H,ENSG00000147677
EIF3I,ENSG00000084623
EIF3J,ENSG00000104131
EIF3K,ENSG00000178982
EIF3L,ENSG00000100129
EIF3M,ENSG00000149100
EIF3S1,ENSG00000104131
EIF3S10,ENSG00000107581
EIF3S11,ENSG00000100129
EIF3S12,ENSG00000178982
EIF3S2,ENSG00000084623
EIF3S3,ENSG00000147677
EIF3S4,ENSG00000130811
EIF3S5,ENSG00000175390
EIF3S6,ENSG00000104408
EIF3S6IP,ENSG00000100129
EIF3S7,ENSG00000100353
EIF3S8,ENSG00000184110
EIF3S9,ENSG00000106263
EIF4A,ENSG00000156976
EIF4A1,ENSG00000161960
EIF4A2,ENSG00000156976
EIF4A3,ENSG00000141543
EIF4AIII,ENSG00000141543
EIF4B,ENSG00000063046
EIF4C,ENSG00000173674
EIF4E,ENSG00000151247
EIF4E1,ENSG00000151247
EIF4E1B,ENSG00000175766
EIF4E2,ENSG00000135930
EIF4E3,ENSG00000163412
EIF4EBP1,ENSG00000187840
EIF4EBP2,ENSG00000148730
EIF4EBP3,ENSG00000243056
EIF4EL1,ENSG00000151247
EIF4EL3,ENSG00000135930
EIF4ENIF1,ENSG00000184708
EIF4F,ENSG00000114867
EIF4G,ENSG00000114867
EIF4G1,ENSG00000114867
EIF4G2,ENSG00000110321
EIF4G3,ENSG00000075151
EIF4GII,ENSG00000075151
EIF4GL,ENSG00000163510
EIF4H,ENSG00000106682
EIF5,ENSG00000100664
EIF5A,ENSG00000132507
EIF5A1,ENSG00000132507
EIF5A2,ENSG00000163577
EIF5AL1,ENSG00000253626
EIF5AP1,ENSG00000253626
EIF5B,ENSG00000158417
EIF6,ENSG00000242372
EIG121,ENSG00000116299
EIG121L,ENSG00000164659
EIPR-1,ENSG00000032389
EIPR1,ENSG00000032389
EJ16,ENSG00000085063
EJ30,ENSG00000085063
EJM,ENSG00000096093
EJM1,ENSG00000096093
EJM4,ENSG00000182389
EJM5,ENSG00000022355
EJM6,ENSG00000114859
EKD1,ENSG00000167371
EKI,ENSG00000139163
EKI1,ENSG00000139163
EKI2,ENSG00000143845
EKLF,ENSG00000105610
EKN1,ENSG00000256061
EKV,ENSG00000188910
EKV3,ENSG00000106367
EL1,ENSG00000159023
EL13,ENSG00000167526
EL14,ENSG00000188846
EL15,ENSG00000174748
EL18,ENSG00000063177
EL19,ENSG00000108298
EL2,ENSG00000163554
EL20,ENSG00000105640
EL21,ENSG00000122026
EL22,ENSG00000116251
EL24,ENSG00000114391
EL27,ENSG00000131469
EL28,ENSG00000108107
EL29,ENSG00000162244
EL30,ENSG00000156482
EL31,ENSG00000071082
EL32,ENSG00000085063
EL33,ENSG00000182899
EL34,ENSG00000109475
EL36,ENSG00000130255
EL37,ENSG00000145592
EL38,ENSG00000172809
EL39,ENSG00000198918
EL41,ENSG00000229117
EL42,ENSG00000165502
EL43,ENSG00000197756
EL6,ENSG00000089009
EL8,ENSG00000148303
ELA,ENSG00000248329
ELA1,ENSG00000139610
ELA2,ENSG00000197561
ELA2A,ENSG00000142615
ELA2B,ENSG00000215704
ELA3,ENSG00000142789
ELA3A,ENSG00000142789
ELA3B,ENSG00000219073
ELA4,ENSG00000162438
ELAC1,ENSG00000141642
ELAC2,ENSG00000006744
ELAFIN,ENSG00000124102
ELAM,ENSG00000007908
ELAM1,ENSG00000007908
ELANE,ENSG00000197561
ELANH2,ENSG00000021355
ELAPOR1,ENSG00000116299
ELAPOR2,ENSG00000164659
ELAVL1,ENSG00000066044
ELAVL2,ENSG00000107105
ELAVL3,ENSG00000196361
ELAVL4,ENSG00000162374
ELC,ENSG00000172724
ELD/OSA1,ENSG00000049618
ELE1,ENSG00000266412
ELF-1,ENSG00000099617
ELF1,ENSG00000120690
ELF2,ENSG00000109381
ELF3,ENSG00000163435
ELF4,ENSG00000102034
ELF5,ENSG00000135374
ELFN1,ENSG00000225968
ELFN2,ENSG00000166897
ELFR,ENSG00000102034
ELFT,ENSG00000196371
ELG,ENSG00000074356
ELG1,ENSG00000176208
ELK-L,ENSG00000090776
ELK1,ENSG00000126767
ELK3,ENSG00000111145
ELK4,ENSG00000158711
ELKIN1,ENSG00000103978
ELKS,ENSG00000082805
ELKSL,ENSG00000187672
ELL,ENSG00000105656
ELL1,ENSG00000105656
ELL2,ENSG00000118985
ELL3,ENSG00000128886
ELLP3030,ENSG00000174004
ELLS1,ENSG00000180354
ELMO-1,ENSG00000155849
ELMO-2,ENSG00000062598
ELMO-3,ENSG00000102890
ELMO1,ENSG00000155849
ELMO2,ENSG00000062598
ELMO3,ENSG00000102890
ELMOD1,ENSG00000110675
ELMOD2,ENSG00000179387
ELMOD3,ENSG00000115459
ELMSAN1,ENSG00000156030
ELN,ENSG00000049540
ELNR1,ENSG00000170266
ELOA,ENSG00000011007
ELOA-BP1,ENSG00000079313
ELOA1,ENSG00000011007
ELOA2,ENSG00000206181
ELOB,ENSG00000103363
ELOC,ENSG00000154582
ELOF1,ENSG00000130165
ELOVL1,ENSG00000066322
ELOVL2,ENSG00000197977
ELOVL3,ENSG00000119915
ELOVL4,ENSG00000118402
ELOVL5,ENSG00000012660
ELOVL6,ENSG00000170522
ELOVL7,ENSG00000164181
ELOX3,ENSG00000179148
ELP,ENSG00000136931
ELP-1,ENSG00000136240
ELP1,ENSG00000070061
ELP120,ENSG00000143924
ELP2,ENSG00000134759
ELP3,ENSG00000134014
ELP4,ENSG00000109911
ELP5,ENSG00000170291
ELP6,ENSG00000163832
ELP70,ENSG00000125746
ELP79,ENSG00000066629
ELP95,ENSG00000149499
ELSPBP1,ENSG00000169393
ELSPBP2,ENSG00000188334
ELTD1,ENSG00000162618
ELYS,ENSG00000153207
EM9,ENSG00000104884
EM:AB014077.1,ENSG00000204576
EM:AB014085.3,ENSG00000241370
EM:AB023049.7,ENSG00000137343
EM:AB023049.8,ENSG00000204564
EM:AB023051.5,ENSG00000137337
EM:AB023052.2,ENSG00000204576
EM:AC004181.3,ENSG00000213760
EM:AC005383.4,ENSG00000169129
EM:AC012044.1,ENSG00000188234
EM:AC012044.3,ENSG00000172661
EM:AC019205.2,ENSG00000203907
EM:AC019205.8,ENSG00000135314
EM:AC022392.3,ENSG00000138303
EM:AC022398.2,ENSG00000183346
EM:AC024597.2,ENSG00000182010
EM:AC025038.1,ENSG00000165443
EM:AC060234.3,ENSG00000128815
EM:AC061711.1,ENSG00000138152
EM:AC068892.1,ENSG00000196932
EM:AC068896.4,ENSG00000165660
EM:AC069546.1,ENSG00000178645
EM:AC073389.1,ENSG00000172650
EM:AC073585.5,ENSG00000119965
EM:AC084727.5,ENSG00000204161
EM:AF129756.17,ENSG00000204472
EM:AF134726.3,ENSG00000204371
EM:AL513423.1,ENSG00000164989
EM:AL662879.1,ENSG00000188921
EMA,ENSG00000140374
EMAP,ENSG00000066629
EMAP-2,ENSG00000165521
EMAP2,ENSG00000125746
EMAPII,ENSG00000164022
EMAPL,ENSG00000066629
EMB,ENSG00000170571
EMC1,ENSG00000127463
EMC10,ENSG00000161671
EMC2,ENSG00000104412
EMC3,ENSG00000125037
EMC4,ENSG00000128463
EMC5,ENSG00000169446
EMC6,ENSG00000127774
EMC7,ENSG00000134153
EMC8,ENSG00000131148
EMC9,ENSG00000100908
EMCN,ENSG00000164035
EMD,ENSG00000102119
EMDCII,ENSG00000042980
EME1,ENSG00000154920
EME2,ENSG00000197774
EMG1,ENSG00000126749
EMI1,ENSG00000112029
EMI5,ENSG00000186998
EMI6,ENSG00000160963
EMID1,ENSG00000186998
EMID2,ENSG00000160963
EMILIN,ENSG00000138080
EMILIN1,ENSG00000138080
EMILIN2,ENSG00000132205
EMILIN3,ENSG00000183798
EMILIN4,ENSG00000138722
EMILIN5,ENSG00000183798
EMK1,ENSG00000072518
EML1,ENSG00000066629
EML2,ENSG00000125746
EML3,ENSG00000149499
EML4,ENSG00000143924
EML5,ENSG00000165521
EML6,ENSG00000214595
EMMPRIN,ENSG00000172270
EMP,ENSG00000090316
EMP1,ENSG00000134531
EMP2,ENSG00000213853
EMP3,ENSG00000142227
EMPB3,ENSG00000004939
EMPRIN,ENSG00000172270
EMR1,ENSG00000174837
EMR2,ENSG00000127507
EMR3,ENSG00000131355
EMRE,ENSG00000183172
EMS1,ENSG00000085733
EMSP,ENSG00000167749
EMSP1,ENSG00000167749
EMSY,ENSG00000158636
EMT,ENSG00000146477
EMTB,ENSG00000164587
EMU1,ENSG00000186998
EMU2,ENSG00000160963
EMX1,ENSG00000135638
EMX2,ENSG00000170370
EN,ENSG00000135318
EN-7,ENSG00000128340
EN1,ENSG00000163064
EN2,ENSG00000164778
ENA-78,ENSG00000163735
ENACALPHA,ENSG00000111319
ENACBETA,ENSG00000168447
ENACDELTA,ENSG00000162572
ENACGAMMA,ENSG00000166828
ENAH,ENSG00000154380
ENAM,ENSG00000132464
ENAPTIN,ENSG00000131018
ENB1,ENSG00000075043
ENC-1,ENSG00000171617
ENC-2,ENSG00000183655
ENC1,ENSG00000171617
ENC2,ENSG00000183655
ENCEPHALOPSIN,ENSG00000054277
END,ENSG00000106991
ENDAP,ENSG00000116586
ENDE,ENSG00000248329
ENDO180,ENSG00000011028
ENDOD1,ENSG00000149218
ENDOG,ENSG00000167136
ENDOGL1,ENSG00000157036
ENDOGL2,ENSG00000157036
ENDOGLYCAN,ENSG00000114631
ENDOGLYX-1,ENSG00000173269
ENDOMETASE,ENSG00000167346
ENDOPDI,ENSG00000239264
ENDOU,ENSG00000111405
ENDOV,ENSG00000173818
ENED,ENSG00000164125
ENG,ENSG00000106991
ENGASE,ENSG00000167280
ENGL,ENSG00000157036
ENGL-A,ENSG00000157036
ENGL-B,ENSG00000157036
ENH,ENSG00000163110
ENHO,ENSG00000168913
ENIGMA,ENSG00000196923
ENKD1,ENSG00000124074
ENKUR,ENSG00000151023
ENKURIN,ENSG00000151023
ENL,ENSG00000130382
ENO1,ENSG00000074800
ENO1-IT1,ENSG00000074800
ENO1L1,ENSG00000074800
ENO2,ENSG00000111674
ENO3,ENSG00000108515
ENO4,ENSG00000188316
ENOPH1,ENSG00000145293
ENOS,ENSG00000164867
ENOSF1,ENSG00000132199
ENOVIN,ENSG00000117407
ENOX1,ENSG00000120658
ENOX2,ENSG00000165675
ENP1,ENSG00000112578
ENPEP,ENSG00000138792
ENPP1,ENSG00000197594
ENPP2,ENSG00000136960
ENPP3,ENSG00000154269
ENPP4,ENSG00000001561
ENPP5,ENSG00000112796
ENPP6,ENSG00000164303
ENPP7,ENSG00000182156
ENRAGE,ENSG00000163221
ENSA,ENSG00000143420
ENSAL,ENSG00000128989
ENSG00000100101,ENSG00000100101
ENSG00000111780,ENSG00000111780
ENSG00000124593,ENSG00000124593
ENSG00000125695,ENSG00000125695
ENSG00000131152,ENSG00000131152
ENSG00000141979,ENSG00000141979
ENSG00000142539,ENSG00000142539
ENSG00000144785,ENSG00000144785
ENSG00000159239,ENSG00000159239
ENSG00000167774,ENSG00000167774
ENSG00000167807,ENSG00000167807
ENSG00000170846,ENSG00000170846
ENSG00000173366,ENSG00000173366
ENSG00000173867,ENSG00000173867
ENSG00000187186,ENSG00000187186
ENSG00000188223,ENSG00000188223
ENSG00000188897,ENSG00000188897
ENSG00000196826,ENSG00000196826
ENSG00000197991,ENSG00000197991
ENSG00000198211,ENSG00000198211
ENSG00000203546,ENSG00000203546
ENSG00000204003,ENSG00000204003
ENSG00000205236,ENSG00000205236
ENSG00000206549,ENSG00000206549
ENSG00000213204,ENSG00000213204
ENSG00000214265,ENSG00000214265
ENSG00000225528,ENSG00000225528
ENSG00000226690,ENSG00000226690
ENSG00000228144,ENSG00000228144
ENSG00000230707,ENSG00000230707
ENSG00000233757,ENSG00000233757
ENSG00000235007,ENSG00000235007
ENSG00000236543,ENSG00000236543
ENSG00000237378,ENSG00000237378
ENSG00000239395,ENSG00000239395
ENSG00000239920,ENSG00000239920
ENSG00000241489,ENSG00000241489
ENSG00000241690,ENSG00000241690
ENSG00000241962,ENSG00000241962
ENSG00000243501,ENSG00000243501
ENSG00000243696,ENSG00000243696
ENSG00000244255,ENSG00000244255
ENSG00000248235,ENSG00000248235
ENSG00000248710,ENSG00000248710
ENSG00000248751,ENSG00000248751
ENSG00000248993,ENSG00000248993
ENSG00000249141,ENSG00000249141
ENSG00000249209,ENSG00000249209
ENSG00000249240,ENSG00000249240
ENSG00000249319,ENSG00000249319
ENSG00000249590,ENSG00000249590
ENSG00000249624,ENSG00000249624
ENSG00000249773,ENSG00000249773
ENSG00000249967,ENSG00000249967
ENSG00000250264,ENSG00000250264
ENSG00000250349,ENSG00000250349
ENSG00000250424,ENSG00000250424
ENSG00000250644,ENSG00000250644
ENSG00000250803,ENSG00000250803
ENSG00000251012,ENSG00000251012
